Timestamp,Instrument,Bid Price,Bid Volume,Ask Price,Ask Volume,TODO
00:58:06,ESX-FUTURE,3110.0,362,3110.0,2602,NOTHING
00:58:08,ESX-FUTURE,3110.0,2883,3110.0,81,NOTHING
00:58:08,ESX-FUTURE,3110.0,1149,3110.0,1815,NOTHING
00:58:10,ESX-FUTURE,3110.0,1093,3110.0,1871,NOTHING
00:58:12,ESX-FUTURE,3110.0,1573,3110.0,1391,NOTHING
00:58:13,ESX-FUTURE,3110.0,2231,3111.0,733,NOTHING
00:58:14,ESX-FUTURE,3111.0,2862,3111.0,102,NOTHING
00:58:15,ESX-FUTURE,3111.0,1856,3111.0,1108,NOTHING
00:58:16,ESX-FUTURE,3111.0,948,3111.0,2016,NOTHING
00:58:17,ESX-FUTURE,3111.0,1956,3111.0,1008,NOTHING
00:58:18,ESX-FUTURE,3111.0,1451,3111.0,1513,NOTHING
00:58:18,ESX-FUTURE,3111.0,1603,3111.0,1361,NOTHING
00:58:19,ESX-FUTURE,3111.0,2291,3111.0,673,NOTHING
00:58:20,ESX-FUTURE,3112.0,99,3112.0,2865,NOTHING
00:58:22,ESX-FUTURE,3112.0,18,3112.0,2946,NOTHING
00:58:23,ESX-FUTURE,3112.0,335,3112.0,2629,NOTHING
00:58:24,ESX-FUTURE,3112.0,1260,3112.0,1704,NOTHING
00:58:25,ESX-FUTURE,3112.0,1274,3112.0,1690,NOTHING
00:58:27,ESX-FUTURE,3111.0,1659,3112.0,1305,NOTHING
00:58:28,ESX-FUTURE,3111.0,1070,3112.0,1894,NOTHING
00:58:29,ESX-FUTURE,3111.0,1287,3111.0,1677,NOTHING
00:58:30,ESX-FUTURE,3111.0,1289,3111.0,1675,NOTHING
00:58:31,ESX-FUTURE,3111.0,2933,3111.0,31,NOTHING
00:58:31,ESX-FUTURE,3111.0,2698,3111.0,266,NOTHING
00:58:32,ESX-FUTURE,3111.0,2779,3111.0,185,NOTHING
00:58:33,ESX-FUTURE,3110.0,174,3110.0,2790,NOTHING
00:58:34,ESX-FUTURE,3110.0,748,3110.0,2216,NOTHING
00:58:36,ESX-FUTURE,3110.0,2829,3110.0,135,NOTHING
