Timestamp,Instrument,Bid Price,Bid Volume,Ask Price,Ask Volume,TODO
08:30:07,ESX-FUTURE,3053.0,2926,3053.0,70,NOTHING
08:30:08,ESX-FUTURE,3053.0,2878,3053.0,118,NOTHING
08:30:08,ESX-FUTURE,3053.0,2708,3053.0,288,NOTHING
08:30:10,ESX-FUTURE,3053.0,2630,3053.0,366,NOTHING
08:30:11,ESX-FUTURE,3053.0,1496,3053.0,1500,NOTHING
08:30:11,ESX-FUTURE,3053.0,2099,3053.0,897,NOTHING
08:30:12,ESX-FUTURE,3052.0,1187,3053.0,1809,NOTHING
08:30:13,ESX-FUTURE,3052.0,892,3053.0,2104,NOTHING
08:30:13,ESX-FUTURE,3052.0,948,3053.0,2048,NOTHING
08:30:15,ESX-FUTURE,3052.0,1199,3053.0,1797,NOTHING
08:30:16,ESX-FUTURE,3052.0,1205,3053.0,1791,NOTHING
08:30:18,ESX-FUTURE,3052.0,1546,3053.0,1450,NOTHING
08:30:18,ESX-FUTURE,3053.0,731,3053.0,2265,NOTHING
08:30:20,ESX-FUTURE,3053.0,717,3053.0,2279,NOTHING
08:30:21,ESX-FUTURE,3053.0,671,3053.0,2325,NOTHING
08:30:22,ESX-FUTURE,3053.0,672,3053.0,2324,NOTHING
08:30:23,ESX-FUTURE,3053.0,779,3053.0,2217,NOTHING
08:30:24,ESX-FUTURE,3053.0,1381,3053.0,1615,NOTHING
08:30:25,ESX-FUTURE,3053.0,1290,3053.0,1706,NOTHING
08:30:26,ESX-FUTURE,3053.0,1327,3053.0,1669,NOTHING
08:30:27,ESX-FUTURE,3053.0,2228,3053.0,768,NOTHING
08:30:29,ESX-FUTURE,3053.0,1711,3053.0,1285,NOTHING
08:30:30,ESX-FUTURE,3053.0,2949,3053.0,47,NOTHING
08:30:30,ESX-FUTURE,3053.0,2852,3053.0,144,NOTHING
08:30:31,ESX-FUTURE,3053.0,2687,3053.0,309,NOTHING
08:30:32,ESX-FUTURE,3053.0,155,3053.0,2841,NOTHING
08:30:33,ESX-FUTURE,3053.0,149,3053.0,2847,NOTHING
08:30:34,ESX-FUTURE,3055.0,729,3055.0,2267,NOTHING
08:30:35,ESX-FUTURE,3055.0,665,3055.0,2331,NOTHING
08:30:36,ESX-FUTURE,3055.0,1133,3055.0,1863,NOTHING
08:30:39,ESX-FUTURE,3055.0,2393,3055.0,603,NOTHING
08:30:41,ESX-FUTURE,3055.0,1704,3055.0,1292,NOTHING
08:30:41,ESX-FUTURE,3055.0,1271,3055.0,1725,NOTHING
08:30:41,ESX-FUTURE,3055.0,2425,3056.0,571,NOTHING
08:30:42,ESX-FUTURE,3056.0,161,3056.0,2835,NOTHING
08:30:44,ESX-FUTURE,3056.0,274,3056.0,2722,NOTHING
08:30:44,ESX-FUTURE,3056.0,1328,3056.0,1668,NOTHING
08:30:45,ESX-FUTURE,3056.0,1136,3056.0,1860,NOTHING
08:30:46,ESX-FUTURE,3056.0,1238,3056.0,1758,NOTHING
08:30:47,ESX-FUTURE,3056.0,1736,3056.0,1260,NOTHING
08:30:48,ESX-FUTURE,3056.0,922,3056.0,2074,NOTHING
08:30:49,ESX-FUTURE,3055.0,913,3056.0,2083,NOTHING
08:30:49,ESX-FUTURE,3056.0,1951,3056.0,1045,NOTHING
08:30:51,ESX-FUTURE,3056.0,1231,3056.0,1765,NOTHING
08:30:52,ESX-FUTURE,3056.0,467,3057.0,2529,NOTHING
08:30:53,ESX-FUTURE,3056.0,2186,3057.0,810,NOTHING
08:30:54,ESX-FUTURE,3056.0,2774,3057.0,222,NOTHING
08:30:55,ESX-FUTURE,3057.0,2984,3057.0,12,NOTHING
08:30:56,ESX-FUTURE,3057.0,946,3058.0,2050,NOTHING
08:30:57,ESX-FUTURE,3057.0,2151,3057.0,845,NOTHING
08:30:59,ESX-FUTURE,3057.0,2137,3057.0,859,NOTHING
08:31:01,ESX-FUTURE,3057.0,124,3057.0,2872,NOTHING
08:31:02,ESX-FUTURE,3057.0,98,3057.0,2898,NOTHING
08:31:02,ESX-FUTURE,3060.0,2211,3060.0,785,NOTHING
08:31:03,ESX-FUTURE,3060.0,2613,3060.0,383,NOTHING
08:31:04,ESX-FUTURE,3060.0,1955,3060.0,1041,NOTHING
08:31:05,ESX-FUTURE,3060.0,1772,3060.0,1224,NOTHING
08:31:06,ESX-FUTURE,3061.0,1520,3061.0,1476,NOTHING
08:31:06,ESX-FUTURE,3061.0,1644,3061.0,1352,NOTHING
08:31:08,ESX-FUTURE,3061.0,1656,3061.0,1340,NOTHING
08:31:10,ESX-FUTURE,3061.0,1782,3061.0,1214,NOTHING
08:31:10,ESX-FUTURE,3061.0,375,3061.0,2621,NOTHING
08:31:12,ESX-FUTURE,3061.0,662,3061.0,2334,NOTHING
08:31:12,ESX-FUTURE,3061.0,1460,3061.0,1536,NOTHING
08:31:13,ESX-FUTURE,3061.0,1569,3061.0,1427,NOTHING
08:31:14,ESX-FUTURE,3062.0,467,3062.0,2529,NOTHING
08:31:15,ESX-FUTURE,3062.0,457,3062.0,2539,NOTHING
08:31:16,ESX-FUTURE,3062.0,507,3062.0,2489,NOTHING
08:31:17,ESX-FUTURE,3061.0,408,3061.0,2588,NOTHING
08:31:19,ESX-FUTURE,3061.0,1449,3061.0,1547,NOTHING
08:31:19,ESX-FUTURE,3060.0,882,3060.0,2114,NOTHING
08:31:20,ESX-FUTURE,3060.0,1971,3060.0,1025,NOTHING
08:31:21,ESX-FUTURE,3060.0,2255,3060.0,741,NOTHING
08:31:22,ESX-FUTURE,3060.0,1513,3060.0,1483,NOTHING
08:31:23,ESX-FUTURE,3060.0,277,3061.0,2719,NOTHING
08:31:23,ESX-FUTURE,3060.0,277,3061.0,2719,NOTHING
08:31:23,ESX-FUTURE,3060.0,2801,3060.0,195,NOTHING
08:31:25,ESX-FUTURE,3062.0,2051,3062.0,945,NOTHING
08:31:27,ESX-FUTURE,3062.0,1988,3062.0,1008,NOTHING
08:31:27,ESX-FUTURE,3062.0,2493,3062.0,503,NOTHING
08:31:29,ESX-FUTURE,3063.0,2166,3063.0,830,NOTHING
08:31:30,ESX-FUTURE,3063.0,2266,3063.0,730,NOTHING
08:31:32,ESX-FUTURE,3063.0,2468,3063.0,528,NOTHING
08:31:32,ESX-FUTURE,3064.0,497,3064.0,2499,NOTHING
08:31:33,ESX-FUTURE,3063.0,2979,3063.0,17,NOTHING
08:31:34,ESX-FUTURE,3063.0,2120,3063.0,876,NOTHING
08:31:34,ESX-FUTURE,3063.0,2060,3063.0,936,NOTHING
08:31:35,ESX-FUTURE,3062.0,1474,3063.0,1522,NOTHING
08:31:36,ESX-FUTURE,3063.0,441,3063.0,2555,NOTHING
08:31:37,ESX-FUTURE,3063.0,1564,3063.0,1432,NOTHING
08:31:39,ESX-FUTURE,3063.0,2672,3063.0,324,NOTHING
08:31:39,ESX-FUTURE,3063.0,1662,3063.0,1334,NOTHING
08:31:40,ESX-FUTURE,3063.0,209,3063.0,2787,NOTHING
08:31:42,ESX-FUTURE,3063.0,948,3063.0,2048,NOTHING
08:31:43,ESX-FUTURE,3063.0,702,3063.0,2294,NOTHING
08:31:44,ESX-FUTURE,3064.0,1826,3064.0,1170,NOTHING
08:31:45,ESX-FUTURE,3064.0,2422,3064.0,574,NOTHING
08:31:46,ESX-FUTURE,3064.0,906,3064.0,2090,NOTHING
08:31:47,ESX-FUTURE,3064.0,813,3064.0,2183,NOTHING
08:31:48,ESX-FUTURE,3064.0,1542,3064.0,1454,NOTHING
08:31:48,ESX-FUTURE,3061.0,788,3061.0,2208,NOTHING
08:31:49,ESX-FUTURE,3061.0,789,3061.0,2207,NOTHING
08:31:50,ESX-FUTURE,3061.0,1314,3061.0,1682,NOTHING
08:31:51,ESX-FUTURE,3062.0,1857,3063.0,1139,NOTHING
08:31:53,ESX-FUTURE,3062.0,1240,3063.0,1756,NOTHING
08:31:55,ESX-FUTURE,3059.0,1474,3059.0,1522,NOTHING
08:31:55,ESX-FUTURE,3059.0,2963,3059.0,33,NOTHING
08:31:57,ESX-FUTURE,3059.0,332,3060.0,2664,NOTHING
08:31:58,ESX-FUTURE,3060.0,747,3060.0,2249,NOTHING
08:32:00,ESX-FUTURE,3060.0,2345,3060.0,651,NOTHING
08:32:01,ESX-FUTURE,3060.0,1543,3060.0,1453,NOTHING
08:32:02,ESX-FUTURE,3058.0,2884,3058.0,112,NOTHING
08:32:03,ESX-FUTURE,3057.0,1015,3058.0,1981,NOTHING
08:32:03,ESX-FUTURE,3057.0,1371,3058.0,1625,NOTHING
08:32:05,ESX-FUTURE,3058.0,280,3058.0,2716,NOTHING
08:32:07,ESX-FUTURE,3058.0,689,3058.0,2307,NOTHING
08:32:07,ESX-FUTURE,3057.0,1783,3057.0,1213,NOTHING
08:32:09,ESX-FUTURE,3057.0,2137,3057.0,859,NOTHING
08:32:09,ESX-FUTURE,3053.0,1538,3053.0,1458,NOTHING
08:32:10,ESX-FUTURE,3053.0,880,3054.0,2116,NOTHING
08:32:11,ESX-FUTURE,3053.0,1088,3054.0,1908,NOTHING
08:32:11,ESX-FUTURE,3053.0,1289,3054.0,1707,NOTHING
08:32:13,ESX-FUTURE,3054.0,158,3054.0,2838,NOTHING
08:32:14,ESX-FUTURE,3053.0,2197,3054.0,799,NOTHING
08:32:14,ESX-FUTURE,3053.0,2197,3054.0,799,NOTHING
08:32:15,ESX-FUTURE,3053.0,2195,3054.0,801,NOTHING
08:32:16,ESX-FUTURE,3053.0,2177,3054.0,819,NOTHING
08:32:16,ESX-FUTURE,3053.0,2221,3054.0,775,NOTHING
08:32:17,ESX-FUTURE,3053.0,2566,3054.0,430,NOTHING
08:32:18,ESX-FUTURE,3053.0,2574,3054.0,422,NOTHING
08:32:19,ESX-FUTURE,3053.0,2917,3054.0,79,NOTHING
08:32:20,ESX-FUTURE,3053.0,2261,3054.0,735,NOTHING
08:32:22,ESX-FUTURE,3053.0,1732,3054.0,1264,NOTHING
08:32:22,ESX-FUTURE,3053.0,555,3054.0,2441,NOTHING
08:32:22,ESX-FUTURE,3053.0,402,3053.0,2594,NOTHING
