Timestamp,Instrument,Bid Price,Bid Volume,Ask Price,Ask Volume,TODO
02:24:13,SP-FUTURE,3093.0,2654,3093.0,194,NOTHING
02:24:14,SP-FUTURE,3093.0,2664,3093.0,184,NOTHING
02:24:15,SP-FUTURE,3093.0,976,3094.0,1872,NOTHING
02:24:16,SP-FUTURE,3093.0,2754,3093.0,94,NOTHING
02:24:16,SP-FUTURE,3093.0,2656,3093.0,192,NOTHING
02:24:19,SP-FUTURE,3093.0,2406,3093.0,442,NOTHING
02:24:19,SP-FUTURE,3093.0,296,3094.0,2552,NOTHING
02:24:20,SP-FUTURE,3094.0,612,3094.0,2236,NOTHING
02:24:22,SP-FUTURE,3094.0,946,3095.0,1902,NOTHING
02:24:23,SP-FUTURE,3095.0,2520,3095.0,328,NOTHING
02:24:23,SP-FUTURE,3095.0,2661,3095.0,187,NOTHING
02:24:24,SP-FUTURE,3095.0,2816,3095.0,32,NOTHING
02:24:24,SP-FUTURE,3095.0,537,3096.0,2311,NOTHING
02:24:25,SP-FUTURE,3095.0,437,3096.0,2411,NOTHING
02:24:26,SP-FUTURE,3095.0,2505,3095.0,343,NOTHING
02:24:27,SP-FUTURE,3095.0,2447,3095.0,401,NOTHING
02:24:27,SP-FUTURE,3095.0,982,3096.0,1866,NOTHING
02:24:28,SP-FUTURE,3095.0,1715,3095.0,1133,NOTHING
02:24:28,SP-FUTURE,3095.0,1370,3095.0,1478,NOTHING
02:24:29,SP-FUTURE,3095.0,404,3095.0,2444,NOTHING
02:24:30,SP-FUTURE,3095.0,413,3095.0,2435,NOTHING
02:24:32,SP-FUTURE,3095.0,1231,3095.0,1617,NOTHING
02:24:33,SP-FUTURE,3095.0,258,3095.0,2590,NOTHING
02:24:33,SP-FUTURE,3094.0,883,3095.0,1965,NOTHING
02:24:34,SP-FUTURE,3095.0,1592,3095.0,1256,NOTHING
02:24:35,SP-FUTURE,3095.0,1205,3095.0,1643,NOTHING
02:24:36,SP-FUTURE,3095.0,1025,3095.0,1823,NOTHING
02:24:37,SP-FUTURE,3095.0,1022,3095.0,1826,NOTHING
02:24:38,SP-FUTURE,3095.0,815,3095.0,2033,NOTHING
02:24:38,SP-FUTURE,3095.0,1354,3095.0,1494,NOTHING
02:24:40,SP-FUTURE,3095.0,1081,3095.0,1767,NOTHING
02:24:40,SP-FUTURE,3094.0,1250,3095.0,1598,NOTHING
02:24:41,SP-FUTURE,3094.0,1283,3095.0,1565,NOTHING
02:24:42,SP-FUTURE,3094.0,992,3095.0,1856,NOTHING
02:24:44,SP-FUTURE,3095.0,882,3095.0,1966,NOTHING
02:24:44,SP-FUTURE,3095.0,2159,3095.0,689,NOTHING
02:24:45,SP-FUTURE,3094.0,187,3095.0,2661,NOTHING
02:24:46,SP-FUTURE,3094.0,2466,3094.0,382,NOTHING
02:24:46,SP-FUTURE,3094.0,1199,3094.0,1649,NOTHING
02:24:47,SP-FUTURE,3094.0,1396,3094.0,1452,NOTHING
02:24:48,SP-FUTURE,3094.0,2475,3094.0,373,NOTHING
02:24:48,SP-FUTURE,3094.0,1976,3094.0,872,NOTHING
02:24:49,SP-FUTURE,3094.0,2325,3094.0,523,NOTHING
02:24:50,SP-FUTURE,3094.0,262,3095.0,2586,NOTHING
02:24:50,SP-FUTURE,3094.0,2520,3094.0,328,NOTHING
02:24:52,SP-FUTURE,3094.0,689,3094.0,2159,NOTHING
02:24:52,SP-FUTURE,3094.0,984,3094.0,1864,NOTHING
02:24:54,SP-FUTURE,3094.0,2810,3094.0,38,NOTHING
02:24:55,SP-FUTURE,3094.0,58,3094.0,2790,NOTHING
02:24:56,SP-FUTURE,3094.0,2717,3094.0,131,NOTHING
02:24:57,SP-FUTURE,3094.0,2164,3094.0,684,NOTHING
02:24:58,SP-FUTURE,3094.0,1045,3094.0,1803,NOTHING
02:24:59,SP-FUTURE,3094.0,32,3094.0,2816,NOTHING
02:25:00,SP-FUTURE,3094.0,1833,3094.0,1015,NOTHING
02:25:02,SP-FUTURE,3095.0,2251,3095.0,597,NOTHING
02:25:03,SP-FUTURE,3095.0,2777,3095.0,71,NOTHING
02:25:04,SP-FUTURE,3093.0,1601,3094.0,1247,NOTHING
02:25:05,SP-FUTURE,3093.0,1128,3094.0,1720,NOTHING
02:25:07,SP-FUTURE,3093.0,2254,3093.0,594,NOTHING
02:25:09,SP-FUTURE,3093.0,1620,3093.0,1228,NOTHING
02:25:09,SP-FUTURE,3093.0,1581,3093.0,1267,NOTHING
02:25:10,SP-FUTURE,3093.0,1583,3093.0,1265,NOTHING
02:25:12,SP-FUTURE,3093.0,1818,3093.0,1030,NOTHING
02:25:12,SP-FUTURE,3093.0,174,3093.0,2674,NOTHING
02:25:14,SP-FUTURE,3093.0,171,3093.0,2677,NOTHING
02:25:15,SP-FUTURE,3093.0,2848,3094.0,2,NOTHING
02:25:16,SP-FUTURE,3094.0,2530,3094.0,320,NOTHING
02:25:18,SP-FUTURE,3094.0,1121,3094.0,1729,NOTHING
02:25:19,SP-FUTURE,3094.0,1524,3094.0,1326,NOTHING
02:25:19,SP-FUTURE,3094.0,2728,3094.0,122,NOTHING
02:25:22,SP-FUTURE,3095.0,333,3095.0,2517,NOTHING
02:25:23,SP-FUTURE,3095.0,1983,3095.0,867,NOTHING
02:25:23,SP-FUTURE,3094.0,1173,3095.0,1677,NOTHING
02:25:24,SP-FUTURE,3095.0,2004,3095.0,846,NOTHING
02:25:25,SP-FUTURE,3095.0,2004,3095.0,846,NOTHING
02:25:26,SP-FUTURE,3095.0,1482,3095.0,1368,NOTHING
02:25:27,SP-FUTURE,3095.0,1390,3095.0,1460,NOTHING
02:25:28,SP-FUTURE,3095.0,687,3095.0,2163,NOTHING
02:25:28,SP-FUTURE,3095.0,602,3095.0,2248,NOTHING
02:25:30,SP-FUTURE,3095.0,1523,3095.0,1327,NOTHING
02:25:31,SP-FUTURE,3095.0,1635,3095.0,1215,NOTHING
02:25:31,SP-FUTURE,3094.0,1559,3095.0,1291,NOTHING
02:25:32,SP-FUTURE,3094.0,2406,3095.0,444,NOTHING
02:25:34,SP-FUTURE,3094.0,2731,3094.0,119,NOTHING
02:25:34,SP-FUTURE,3094.0,2518,3094.0,332,NOTHING
02:25:35,SP-FUTURE,3094.0,2571,3094.0,279,NOTHING
02:25:37,SP-FUTURE,3094.0,2587,3094.0,263,NOTHING
02:25:37,SP-FUTURE,3094.0,828,3094.0,2022,NOTHING
02:25:39,SP-FUTURE,3094.0,854,3094.0,1996,NOTHING
02:25:40,SP-FUTURE,3094.0,1779,3094.0,1071,NOTHING
02:25:41,SP-FUTURE,3094.0,472,3094.0,2378,NOTHING
02:25:42,SP-FUTURE,3094.0,1371,3094.0,1479,NOTHING
02:25:43,SP-FUTURE,3094.0,1913,3094.0,937,NOTHING
02:25:43,SP-FUTURE,3094.0,826,3094.0,2024,NOTHING
02:25:46,SP-FUTURE,3090.0,362,3090.0,2488,NOTHING
02:25:47,SP-FUTURE,3090.0,158,3090.0,2692,NOTHING
02:25:47,SP-FUTURE,3090.0,2279,3090.0,571,NOTHING
02:25:48,SP-FUTURE,3090.0,1067,3090.0,1783,NOTHING
02:25:49,SP-FUTURE,3090.0,1570,3090.0,1280,NOTHING
02:25:49,SP-FUTURE,3090.0,2247,3090.0,603,NOTHING
