Timestamp,Instrument,Bid Price,Bid Volume,Ask Price,Ask Volume,TODO
11:43:52,SP-FUTURE,2865.0,3530,2865.0,48,NOTHING
11:43:53,SP-FUTURE,2865.0,1944,2866.0,1634,NOTHING
11:43:53,SP-FUTURE,2865.0,1758,2866.0,1820,NOTHING
11:43:55,SP-FUTURE,2865.0,2028,2866.0,1550,NOTHING
11:43:56,SP-FUTURE,2865.0,2483,2866.0,1095,NOTHING
11:43:57,SP-FUTURE,2865.0,341,2865.0,3237,NOTHING
11:43:58,SP-FUTURE,2865.0,1830,2865.0,1748,NOTHING
11:43:59,SP-FUTURE,2865.0,2061,2865.0,1517,NOTHING
11:44:00,SP-FUTURE,2865.0,3165,2865.0,413,NOTHING
11:44:01,SP-FUTURE,2865.0,79,2865.0,3499,NOTHING
11:44:01,SP-FUTURE,2865.0,1247,2865.0,2331,NOTHING
11:44:02,SP-FUTURE,2865.0,1628,2865.0,1950,NOTHING
11:44:03,SP-FUTURE,2865.0,2691,2865.0,887,NOTHING
11:44:04,SP-FUTURE,2865.0,1603,2865.0,1975,NOTHING
11:44:06,SP-FUTURE,2865.0,40,2866.0,3538,NOTHING
11:44:07,SP-FUTURE,2865.0,791,2866.0,2787,NOTHING
11:44:07,SP-FUTURE,2865.0,2678,2866.0,900,NOTHING
11:44:07,SP-FUTURE,2865.0,2399,2866.0,1179,NOTHING
11:44:09,SP-FUTURE,2865.0,2398,2866.0,1180,NOTHING
11:44:10,SP-FUTURE,2865.0,1504,2866.0,2074,NOTHING
11:44:11,SP-FUTURE,2866.0,544,2866.0,3034,NOTHING
11:44:13,SP-FUTURE,2865.0,3573,2866.0,5,NOTHING
11:44:15,SP-FUTURE,2866.0,3113,2866.0,465,NOTHING
11:44:17,SP-FUTURE,2866.0,397,2866.0,3181,NOTHING
11:44:19,SP-FUTURE,2866.0,1788,2867.0,1790,NOTHING
11:44:20,SP-FUTURE,2866.0,3420,2867.0,158,NOTHING
11:44:20,SP-FUTURE,2866.0,2941,2867.0,637,NOTHING
11:44:20,SP-FUTURE,2866.0,2818,2867.0,760,NOTHING
11:44:22,SP-FUTURE,2866.0,3220,2867.0,358,NOTHING
11:44:23,SP-FUTURE,2866.0,2232,2867.0,1346,NOTHING
11:44:23,SP-FUTURE,2867.0,1019,2867.0,2559,NOTHING
11:44:24,SP-FUTURE,2867.0,2683,2867.0,895,NOTHING
11:44:25,SP-FUTURE,2867.0,3005,2867.0,573,NOTHING
11:44:26,SP-FUTURE,2866.0,3471,2866.0,107,NOTHING
11:44:27,SP-FUTURE,2866.0,40,2866.0,3538,NOTHING
11:44:28,SP-FUTURE,2866.0,3453,2866.0,125,NOTHING
11:44:29,SP-FUTURE,2866.0,253,2866.0,3325,NOTHING
11:44:30,SP-FUTURE,2866.0,2036,2866.0,1542,NOTHING
11:44:31,SP-FUTURE,2866.0,2719,2866.0,859,NOTHING
11:44:32,SP-FUTURE,2866.0,2538,2866.0,1040,NOTHING
11:44:33,SP-FUTURE,2866.0,2307,2866.0,1271,NOTHING
11:44:35,SP-FUTURE,2866.0,462,2866.0,3116,NOTHING
11:44:35,SP-FUTURE,2866.0,1414,2866.0,2164,NOTHING
11:44:36,SP-FUTURE,2867.0,848,2867.0,2730,NOTHING
11:44:37,SP-FUTURE,2867.0,3228,2867.0,350,NOTHING
11:44:38,SP-FUTURE,2867.0,1896,2867.0,1682,NOTHING
11:44:40,SP-FUTURE,2867.0,929,2867.0,2649,NOTHING
11:44:41,SP-FUTURE,2867.0,459,2867.0,3119,NOTHING
11:44:41,SP-FUTURE,2867.0,331,2867.0,3247,NOTHING
11:44:41,SP-FUTURE,2867.0,3518,2867.0,60,NOTHING
11:44:43,SP-FUTURE,2867.0,3480,2867.0,98,NOTHING
11:44:43,SP-FUTURE,2867.0,1465,2867.0,2113,NOTHING
11:44:45,SP-FUTURE,2867.0,901,2867.0,2677,NOTHING
11:44:46,SP-FUTURE,2867.0,892,2867.0,2686,NOTHING
11:44:48,SP-FUTURE,2867.0,409,2867.0,3169,NOTHING
11:44:48,SP-FUTURE,2867.0,2809,2867.0,769,NOTHING
11:44:50,SP-FUTURE,2867.0,1283,2868.0,2295,NOTHING
11:44:52,SP-FUTURE,2868.0,2063,2868.0,1515,NOTHING
11:44:54,SP-FUTURE,2868.0,1437,2868.0,2141,NOTHING
11:44:55,SP-FUTURE,2868.0,1277,2868.0,2301,NOTHING
11:44:56,SP-FUTURE,2872.0,1311,2872.0,2267,NOTHING
11:44:58,SP-FUTURE,2867.0,133,2868.0,3445,NOTHING
11:44:59,SP-FUTURE,2867.0,1217,2867.0,2361,NOTHING
11:44:59,SP-FUTURE,2867.0,274,2867.0,3304,NOTHING
11:45:00,SP-FUTURE,2867.0,2863,2867.0,715,NOTHING
11:45:02,SP-FUTURE,2867.0,2680,2867.0,898,NOTHING
11:45:03,SP-FUTURE,2867.0,2816,2867.0,762,NOTHING
11:45:04,SP-FUTURE,2867.0,2473,2868.0,1105,NOTHING
11:45:05,SP-FUTURE,2868.0,920,2868.0,2658,NOTHING
11:45:05,SP-FUTURE,2868.0,1384,2868.0,2194,NOTHING
11:45:06,SP-FUTURE,2868.0,1087,2868.0,2491,NOTHING
11:45:06,SP-FUTURE,2868.0,642,2868.0,2936,NOTHING
11:45:07,SP-FUTURE,2868.0,418,2868.0,3160,NOTHING
11:45:08,SP-FUTURE,2868.0,1462,2868.0,2116,NOTHING
11:45:09,SP-FUTURE,2868.0,1744,2868.0,1834,NOTHING
11:45:09,SP-FUTURE,2868.0,739,2868.0,2839,NOTHING
11:45:11,SP-FUTURE,2868.0,672,2868.0,2906,NOTHING
11:45:11,SP-FUTURE,2868.0,2171,2868.0,1407,NOTHING
11:45:13,SP-FUTURE,2868.0,2419,2868.0,1159,NOTHING
11:45:13,SP-FUTURE,2869.0,3253,2869.0,325,NOTHING
11:45:14,SP-FUTURE,2868.0,3389,2869.0,189,NOTHING
11:45:15,SP-FUTURE,2868.0,3351,2869.0,227,NOTHING
11:45:16,SP-FUTURE,2869.0,1951,2869.0,1627,NOTHING
11:45:17,SP-FUTURE,2869.0,108,2869.0,3470,NOTHING
11:45:18,SP-FUTURE,2869.0,286,2869.0,3292,NOTHING
11:45:19,SP-FUTURE,2867.0,3310,2867.0,268,NOTHING
11:45:20,SP-FUTURE,2868.0,1468,2868.0,2110,NOTHING
11:45:22,SP-FUTURE,2868.0,3156,2868.0,422,NOTHING
11:45:23,SP-FUTURE,2868.0,2646,2868.0,932,NOTHING
11:45:23,SP-FUTURE,2868.0,2220,2868.0,1358,NOTHING
11:45:24,SP-FUTURE,2868.0,373,2869.0,3205,NOTHING
11:45:25,SP-FUTURE,2868.0,2233,2868.0,1345,NOTHING
11:45:27,SP-FUTURE,2868.0,2449,2868.0,1129,NOTHING
11:45:28,SP-FUTURE,2868.0,1389,2868.0,2189,NOTHING
11:45:29,SP-FUTURE,2868.0,1377,2868.0,2201,NOTHING
11:45:30,SP-FUTURE,2867.0,3454,2868.0,124,NOTHING
11:45:32,SP-FUTURE,2867.0,2925,2868.0,653,NOTHING
11:45:33,SP-FUTURE,2867.0,182,2867.0,3396,NOTHING
11:45:34,SP-FUTURE,2867.0,2813,2867.0,765,NOTHING
11:45:35,SP-FUTURE,2867.0,1409,2867.0,2169,NOTHING
11:45:36,SP-FUTURE,2867.0,2332,2868.0,1246,NOTHING
11:45:37,SP-FUTURE,2869.0,1001,2869.0,2577,NOTHING
11:45:38,SP-FUTURE,2869.0,1456,2869.0,2122,NOTHING
11:45:39,SP-FUTURE,2868.0,625,2868.0,2953,NOTHING
11:45:40,SP-FUTURE,2868.0,397,2868.0,3181,NOTHING
11:45:41,SP-FUTURE,2868.0,575,2868.0,3003,NOTHING
11:45:42,SP-FUTURE,2868.0,582,2868.0,2996,NOTHING
11:45:44,SP-FUTURE,2867.0,2855,2867.0,723,NOTHING
11:45:45,SP-FUTURE,2867.0,3540,2867.0,38,NOTHING
11:45:46,SP-FUTURE,2867.0,2843,2867.0,735,NOTHING
11:45:48,SP-FUTURE,2867.0,193,2867.0,3385,NOTHING
11:45:48,SP-FUTURE,2867.0,228,2867.0,3350,NOTHING
11:45:50,SP-FUTURE,2867.0,619,2867.0,2959,NOTHING
11:45:51,SP-FUTURE,2867.0,1495,2867.0,2083,NOTHING
11:45:52,SP-FUTURE,2867.0,2486,2867.0,1092,NOTHING
11:45:52,SP-FUTURE,2867.0,2805,2867.0,773,NOTHING
11:45:53,SP-FUTURE,2867.0,1688,2867.0,1890,NOTHING
11:45:54,SP-FUTURE,2868.0,3191,2869.0,387,NOTHING
11:45:55,SP-FUTURE,2868.0,1095,2868.0,2483,NOTHING
11:45:56,SP-FUTURE,2868.0,1095,2868.0,2483,NOTHING
11:45:58,SP-FUTURE,2869.0,3402,2869.0,176,NOTHING
11:45:59,SP-FUTURE,2868.0,1325,2869.0,2253,NOTHING
11:46:00,SP-FUTURE,2868.0,2176,2868.0,1402,BUY
11:46:01,SP-FUTURE,2867.0,1722,2868.0,1856,BUY
11:46:02,SP-FUTURE,2868.0,386,2868.0,3192,BUY
11:46:03,SP-FUTURE,2867.0,3526,2868.0,52,BUY
11:46:04,SP-FUTURE,2867.0,3527,2868.0,51,BUY
11:46:04,SP-FUTURE,2867.0,1344,2867.0,2234,BUY
11:46:06,SP-FUTURE,2867.0,1434,2867.0,2144,BUY
11:46:06,SP-FUTURE,2867.0,1402,2867.0,2176,BUY
11:46:07,SP-FUTURE,2867.0,1182,2867.0,2396,BUY
11:46:09,SP-FUTURE,2867.0,1430,2868.0,2148,BUY
11:46:10,SP-FUTURE,2867.0,1246,2868.0,2332,BUY
11:46:11,SP-FUTURE,2867.0,1231,2868.0,2347,BUY
11:46:11,SP-FUTURE,2867.0,2163,2868.0,1415,BUY
11:46:11,SP-FUTURE,2867.0,1154,2867.0,2424,BUY
11:46:13,SP-FUTURE,2867.0,2137,2867.0,1441,BUY
11:46:14,SP-FUTURE,2867.0,1439,2868.0,2139,BUY
11:46:15,SP-FUTURE,2867.0,2249,2868.0,1329,BUY
11:46:15,SP-FUTURE,2867.0,1818,2868.0,1760,BUY
11:46:16,SP-FUTURE,2867.0,2330,2867.0,1248,BUY
11:46:18,SP-FUTURE,2869.0,644,2869.0,2934,BUY
11:46:18,SP-FUTURE,2868.0,2237,2868.0,1341,BUY
11:46:19,SP-FUTURE,2868.0,619,2869.0,2959,BUY
11:46:20,SP-FUTURE,2868.0,2276,2869.0,1302,BUY
11:46:22,SP-FUTURE,2868.0,1683,2869.0,1895,BUY
11:46:22,SP-FUTURE,2869.0,122,2869.0,3456,BUY
11:46:23,SP-FUTURE,2868.0,336,2868.0,3242,BUY
11:46:24,SP-FUTURE,2868.0,196,2868.0,3382,BUY
11:46:25,SP-FUTURE,2867.0,1833,2868.0,1745,BUY
11:46:25,SP-FUTURE,2867.0,2781,2867.0,797,BUY
11:46:26,SP-FUTURE,2866.0,1718,2867.0,1860,BUY
11:46:27,SP-FUTURE,2866.0,1805,2867.0,1773,BUY
11:46:27,SP-FUTURE,2866.0,1877,2867.0,1701,BUY
11:46:28,SP-FUTURE,2866.0,1994,2867.0,1584,BUY
11:46:29,SP-FUTURE,2869.0,219,2869.0,3359,BUY
11:46:30,SP-FUTURE,2868.0,1772,2868.0,1806,BUY
11:46:31,SP-FUTURE,2868.0,3417,2868.0,161,BUY
11:46:32,SP-FUTURE,2868.0,3367,2868.0,211,BUY
11:46:33,SP-FUTURE,2868.0,2868,2868.0,710,BUY
11:46:34,SP-FUTURE,2867.0,1039,2867.0,2539,BUY
11:46:34,SP-FUTURE,2868.0,2427,2868.0,1151,BUY
11:46:35,SP-FUTURE,2868.0,2452,2868.0,1126,BUY
11:46:36,SP-FUTURE,2868.0,1189,2868.0,2389,BUY
11:46:37,SP-FUTURE,2868.0,1083,2868.0,2495,BUY
11:46:38,SP-FUTURE,2868.0,1129,2868.0,2449,BUY
11:46:39,SP-FUTURE,2868.0,972,2868.0,2606,BUY
11:46:40,SP-FUTURE,2868.0,1669,2868.0,1909,BUY
11:46:40,SP-FUTURE,2868.0,1159,2868.0,2419,BUY
11:46:40,SP-FUTURE,2867.0,972,2867.0,2606,BUY
11:46:42,SP-FUTURE,2867.0,900,2867.0,2678,BUY
11:46:43,SP-FUTURE,2867.0,1381,2867.0,2197,BUY
11:46:45,SP-FUTURE,2867.0,2567,2867.0,1011,BUY
11:46:46,SP-FUTURE,2867.0,3123,2867.0,455,BUY
11:46:47,SP-FUTURE,2868.0,1600,2869.0,1978,BUY
11:46:47,SP-FUTURE,2869.0,1864,2869.0,1714,BUY
11:46:49,SP-FUTURE,2869.0,832,2869.0,2746,BUY
